abcd,nda,instrument
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_infpar,mrirsigcfn2s2gwcctxlhinfpar,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_inftemp,mrirsigcfn2s2gwcctxlhinftp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_latoccipital,mrirsigcfn2s2gwcctxlhlatocc,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_latorbfrl,mrirsigcfn2s2gwcctxlhlatorbfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_lingual,mrirsigcfn2s2gwcctxlhlingual,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_mdorbfrl,mrirsigcfn2s2gwcctxlhmdorbfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_mean,mrirsigcfn2s2gwcctxlhmean,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_midtemp,mrirsigcfn2s2gwcctxlhmidtp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_paractrl,mrirsigcfn2s2gwcctxlhparactrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_parahpcm,mrirsigcfn2s2gwcctxlhparahpcm,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_parsoprcl,mrirsigcfn2s2gwcctxlhparsoprcl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_parsorbitalis,mrirsigcfn2s2gwcctxlhparsorb,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_pericrn,mrirsigcfn2s2gwcctxlhpericrn,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_postcng,mrirsigcfn2s2gwcctxlhpostcng,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_postctrl,mrirsigcfn2s2gwcctxlhpostctrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_prectrl,mrirsigcfn2s2gwcctxlhprectrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_precuneus,mrirsigcfn2s2gwcctxlhprecuneus,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_parstriangls,mrirsigcfn2s2gwcctxlhpstgls,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_rostralantcng,mrirsigcfn2s2gwcctxlhrtlantcng,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_rostralmidfrl,mrirsigcfn2s2gwcctxlhrtlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_supfrl,mrirsigcfn2s2gwcctxlhsupfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_supmarg,mrirsigcfn2s2gwcctxlhsupmarg,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_supparietal,mrirsigcfn2s2gwcctxlhsuppar,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_suptemp,mrirsigcfn2s2gwcctxlhsuptp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_temppole,mrirsigcfn2s2gwcctxlhtppole,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_transvtemp,mrirsigcfn2s2gwcctxlhtransvtp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_lh_entorhinal,mrirsigcfn2s2gwcctxlhtrhinal,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_mean,mrirsigcfn2s2gwcctxmean,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_bankssts,mrirsigcfn2s2gwcctxrhbankssts,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_cdlantcng,mrirsigcfn2s2gwcctxrhcdlantcng,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_cdlmidfrl,mrirsigcfn2s2gwcctxrhcdlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_cuneus,mrirsigcfn2s2gwcctxrhcuneus,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_frlpole,mrirsigcfn2s2gwcctxrhfrlpole,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_fusiform,mrirsigcfn2s2gwcctxrhfusiform,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_isthmuscng,mrirsigcfn2s2gwcctxrhhmn,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_infpar,mrirsigcfn2s2gwcctxrhinfpar,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_inftemp,mrirsigcfn2s2gwcctxrhinftp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_latoccipital,mrirsigcfn2s2gwcctxrhlatocc,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_latorbfrl,mrirsigcfn2s2gwcctxrhlatorbfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_lingual,mrirsigcfn2s2gwcctxrhlingual,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_mdorbfrl,mrirsigcfn2s2gwcctxrhmdorbfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_mean,mrirsigcfn2s2gwcctxrhmean,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_midtemp,mrirsigcfn2s2gwcctxrhmidtp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_paractrl,mrirsigcfn2s2gwcctxrhparactrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_parahpcm,mrirsigcfn2s2gwcctxrhparahpcm,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_parsoprcl,mrirsigcfn2s2gwcctxrhparsoprcl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_parsorbitalis,mrirsigcfn2s2gwcctxrhparsorb,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_pericrn,mrirsigcfn2s2gwcctxrhpericrn,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_postcng,mrirsigcfn2s2gwcctxrhpostcng,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_postctrl,mrirsigcfn2s2gwcctxrhpostctrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_prectrl,mrirsigcfn2s2gwcctxrhprectrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_precuneus,mrirsigcfn2s2gwcctxrhprecuneus,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_parstriangls,mrirsigcfn2s2gwcctxrhpstgls,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_rostralantcng,mrirsigcfn2s2gwcctxrhrtlantcng,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_rostralmidfrl,mrirsigcfn2s2gwcctxrhrtlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_supfrl,mrirsigcfn2s2gwcctxrhsupfrl,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_supmarg,mrirsigcfn2s2gwcctxrhsupmarg,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_supparietal,mrirsigcfn2s2gwcctxrhsuppar,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_suptemp,mrirsigcfn2s2gwcctxrhsuptp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_temppole,mrirsigcfn2s2gwcctxrhtppole,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_transvtemp,mrirsigcfn2s2gwcctxrhtransvtp,mri_rsip601
mri_rsi_gwcsurf_n2s2_gwc_ctx_rh_entorhinal,mrirsigcfn2s2gwcctxrhtrhinal,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_bankssts,mrirsigcfn4gwcctxlhbankssts,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_cdlantcng,mrirsigcfn4gwcctxlhcdlantcng,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_cdlmidfrl,mrirsigcfn4gwcctxlhcdlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_cuneus,mrirsigcfn4gwcctxlhcuneus,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_frlpole,mrirsigcfn4gwcctxlhfrlpole,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_fusiform,mrirsigcfn4gwcctxlhfusiform,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_isthmuscng,mrirsigcfn4gwcctxlhhmn,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_infpar,mrirsigcfn4gwcctxlhinfpar,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_inftemp,mrirsigcfn4gwcctxlhinftp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_latoccipital,mrirsigcfn4gwcctxlhlatocc,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_latorbfrl,mrirsigcfn4gwcctxlhlatorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_lingual,mrirsigcfn4gwcctxlhlingual,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_mdorbfrl,mrirsigcfn4gwcctxlhmdorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_mean,mrirsigcfn4gwcctxlhmean,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_midtemp,mrirsigcfn4gwcctxlhmidtp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_paractrl,mrirsigcfn4gwcctxlhparactrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_parahpcm,mrirsigcfn4gwcctxlhparahpcm,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_parsoprcl,mrirsigcfn4gwcctxlhparsoprcl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_parsorbitalis,mrirsigcfn4gwcctxlhparsorb,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_pericrn,mrirsigcfn4gwcctxlhpericrn,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_postcng,mrirsigcfn4gwcctxlhpostcng,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_postctrl,mrirsigcfn4gwcctxlhpostctrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_prectrl,mrirsigcfn4gwcctxlhprectrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_precuneus,mrirsigcfn4gwcctxlhprecuneus,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_parstriangls,mrirsigcfn4gwcctxlhpstgls,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_rostralantcng,mrirsigcfn4gwcctxlhrtlantcng,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_rostralmidfrl,mrirsigcfn4gwcctxlhrtlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_supfrl,mrirsigcfn4gwcctxlhsupfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_supmarg,mrirsigcfn4gwcctxlhsupmarg,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_supparietal,mrirsigcfn4gwcctxlhsuppar,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_suptemp,mrirsigcfn4gwcctxlhsuptp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_temppole,mrirsigcfn4gwcctxlhtppole,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_transvtemp,mrirsigcfn4gwcctxlhtransvtp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_lh_entorhinal,mrirsigcfn4gwcctxlhtrhinal,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_mean,mrirsigcfn4gwcctxmean,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_bankssts,mrirsigcfn4gwcctxrhbankssts,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_cdlantcng,mrirsigcfn4gwcctxrhcdlantcng,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_cdlmidfrl,mrirsigcfn4gwcctxrhcdlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_cuneus,mrirsigcfn4gwcctxrhcuneus,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_frlpole,mrirsigcfn4gwcctxrhfrlpole,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_fusiform,mrirsigcfn4gwcctxrhfusiform,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_isthmuscng,mrirsigcfn4gwcctxrhhmn,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_infpar,mrirsigcfn4gwcctxrhinfpar,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_inftemp,mrirsigcfn4gwcctxrhinftp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_latoccipital,mrirsigcfn4gwcctxrhlatocc,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_latorbfrl,mrirsigcfn4gwcctxrhlatorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_lingual,mrirsigcfn4gwcctxrhlingual,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_mdorbfrl,mrirsigcfn4gwcctxrhmdorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_mean,mrirsigcfn4gwcctxrhmean,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_midtemp,mrirsigcfn4gwcctxrhmidtp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_paractrl,mrirsigcfn4gwcctxrhparactrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_parahpcm,mrirsigcfn4gwcctxrhparahpcm,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_parsoprcl,mrirsigcfn4gwcctxrhparsoprcl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_parsorbitalis,mrirsigcfn4gwcctxrhparsorb,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_pericrn,mrirsigcfn4gwcctxrhpericrn,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_postcng,mrirsigcfn4gwcctxrhpostcng,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_postctrl,mrirsigcfn4gwcctxrhpostctrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_prectrl,mrirsigcfn4gwcctxrhprectrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_precuneus,mrirsigcfn4gwcctxrhprecuneus,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_parstriangls,mrirsigcfn4gwcctxrhpstgls,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_rostralantcng,mrirsigcfn4gwcctxrhrtlantcng,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_rostralmidfrl,mrirsigcfn4gwcctxrhrtlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_supfrl,mrirsigcfn4gwcctxrhsupfrl,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_supmarg,mrirsigcfn4gwcctxrhsupmarg,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_supparietal,mrirsigcfn4gwcctxrhsuppar,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_suptemp,mrirsigcfn4gwcctxrhsuptp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_temppole,mrirsigcfn4gwcctxrhtppole,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_transvtemp,mrirsigcfn4gwcctxrhtransvtp,mri_rsip601
mri_rsi_gwcsurf_n4_gwc_ctx_rh_entorhinal,mrirsigcfn4gwcctxrhtrhinal,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_bankssts,mrirsigcfn4s2gwcctxlhbankssts,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_cdlantcng,mrirsigcfn4s2gwcctxlhcdlantcng,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_cdlmidfrl,mrirsigcfn4s2gwcctxlhcdlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_cuneus,mrirsigcfn4s2gwcctxlhcuneus,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_frlpole,mrirsigcfn4s2gwcctxlhfrlpole,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_fusiform,mrirsigcfn4s2gwcctxlhfusiform,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_isthmuscng,mrirsigcfn4s2gwcctxlhhmn,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_infpar,mrirsigcfn4s2gwcctxlhinfpar,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_inftemp,mrirsigcfn4s2gwcctxlhinftp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_latoccipital,mrirsigcfn4s2gwcctxlhlatocc,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_latorbfrl,mrirsigcfn4s2gwcctxlhlatorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_lingual,mrirsigcfn4s2gwcctxlhlingual,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_mdorbfrl,mrirsigcfn4s2gwcctxlhmdorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_mean,mrirsigcfn4s2gwcctxlhmean,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_midtemp,mrirsigcfn4s2gwcctxlhmidtp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_paractrl,mrirsigcfn4s2gwcctxlhparactrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_parahpcm,mrirsigcfn4s2gwcctxlhparahpcm,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_parsoprcl,mrirsigcfn4s2gwcctxlhparsoprcl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_parsorbitalis,mrirsigcfn4s2gwcctxlhparsorb,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_pericrn,mrirsigcfn4s2gwcctxlhpericrn,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_postcng,mrirsigcfn4s2gwcctxlhpostcng,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_postctrl,mrirsigcfn4s2gwcctxlhpostctrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_prectrl,mrirsigcfn4s2gwcctxlhprectrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_precuneus,mrirsigcfn4s2gwcctxlhprecuneus,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_parstriangls,mrirsigcfn4s2gwcctxlhpstgls,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_rostralantcng,mrirsigcfn4s2gwcctxlhrtlantcng,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_rostralmidfrl,mrirsigcfn4s2gwcctxlhrtlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_supfrl,mrirsigcfn4s2gwcctxlhsupfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_supmarg,mrirsigcfn4s2gwcctxlhsupmarg,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_supparietal,mrirsigcfn4s2gwcctxlhsuppar,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_suptemp,mrirsigcfn4s2gwcctxlhsuptp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_temppole,mrirsigcfn4s2gwcctxlhtppole,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_transvtemp,mrirsigcfn4s2gwcctxlhtransvtp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_lh_entorhinal,mrirsigcfn4s2gwcctxlhtrhinal,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_mean,mrirsigcfn4s2gwcctxmean,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_bankssts,mrirsigcfn4s2gwcctxrhbankssts,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_cdlantcng,mrirsigcfn4s2gwcctxrhcdlantcng,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_cdlmidfrl,mrirsigcfn4s2gwcctxrhcdlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_cuneus,mrirsigcfn4s2gwcctxrhcuneus,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_frlpole,mrirsigcfn4s2gwcctxrhfrlpole,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_fusiform,mrirsigcfn4s2gwcctxrhfusiform,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_isthmuscng,mrirsigcfn4s2gwcctxrhhmn,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_infpar,mrirsigcfn4s2gwcctxrhinfpar,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_inftemp,mrirsigcfn4s2gwcctxrhinftp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_latoccipital,mrirsigcfn4s2gwcctxrhlatocc,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_latorbfrl,mrirsigcfn4s2gwcctxrhlatorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_lingual,mrirsigcfn4s2gwcctxrhlingual,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_mdorbfrl,mrirsigcfn4s2gwcctxrhmdorbfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_mean,mrirsigcfn4s2gwcctxrhmean,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_midtemp,mrirsigcfn4s2gwcctxrhmidtp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_paractrl,mrirsigcfn4s2gwcctxrhparactrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_parahpcm,mrirsigcfn4s2gwcctxrhparahpcm,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_parsoprcl,mrirsigcfn4s2gwcctxrhparsoprcl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_parsorbitalis,mrirsigcfn4s2gwcctxrhparsorb,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_pericrn,mrirsigcfn4s2gwcctxrhpericrn,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_postcng,mrirsigcfn4s2gwcctxrhpostcng,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_postctrl,mrirsigcfn4s2gwcctxrhpostctrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_prectrl,mrirsigcfn4s2gwcctxrhprectrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_precuneus,mrirsigcfn4s2gwcctxrhprecuneus,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_parstriangls,mrirsigcfn4s2gwcctxrhpstgls,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_rostralantcng,mrirsigcfn4s2gwcctxrhrtlantcng,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_rostralmidfrl,mrirsigcfn4s2gwcctxrhrtlmidfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_supfrl,mrirsigcfn4s2gwcctxrhsupfrl,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_supmarg,mrirsigcfn4s2gwcctxrhsupmarg,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_supparietal,mrirsigcfn4s2gwcctxrhsuppar,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_suptemp,mrirsigcfn4s2gwcctxrhsuptp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_temppole,mrirsigcfn4s2gwcctxrhtppole,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_transvtemp,mrirsigcfn4s2gwcctxrhtransvtp,mri_rsip601
mri_rsi_gwcsurf_n4s2_gwc_ctx_rh_entorhinal,mrirsigcfn4s2gwcctxrhtrhinal,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_bankssts,mrirsigcfndgwcctxlhbankssts,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_cdlantcng,mrirsigcfndgwcctxlhcdlantcng,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_cdlmidfrl,mrirsigcfndgwcctxlhcdlmidfrl,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_cuneus,mrirsigcfndgwcctxlhcuneus,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_frlpole,mrirsigcfndgwcctxlhfrlpole,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_fusiform,mrirsigcfndgwcctxlhfusiform,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_isthmuscng,mrirsigcfndgwcctxlhhmn,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_infpar,mrirsigcfndgwcctxlhinfpar,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_inftemp,mrirsigcfndgwcctxlhinftp,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_latoccipital,mrirsigcfndgwcctxlhlatocc,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_latorbfrl,mrirsigcfndgwcctxlhlatorbfrl,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_lingual,mrirsigcfndgwcctxlhlingual,mri_rsip601
mri_rsi_gwcsurf_nd_gwc_ctx_lh_mdorbfrl,mrirsigcfndgwcctxlhmdorbfrl,mri_rsip601
